Date,Time,Location,Vehicle_Count,Average_Speed,Congestion_Level,Weather
2025-03-03,13:45,Ratnapark,50,10,High,Rain
2025-03-03,14:00,Maharajgunj,50,35,High,Rain
2025-03-04,8:15,Lalitpur,355,35,High,Cloudy
2025-03-04,9:15,Ratnapark,50,32,Low,Cloudy
2025-03-04,10:00,Chabahil,50,43,Low,Clear
2025-03-04,11:15,Lalitpur,100,35,Medium,Rain
2025-03-04,12:15,Kalanki,100,36,Medium,Rain
2025-03-03,15:00,Ratnapark,50,35,Medium,Clear
2025-03-04,15:30,Koteshwor,50,8,High,Clear
2025-03-05,8:30,Bhaktapur,100,35,Medium,Fog
2025-03-05,9:00,Chabahil,50,35,High,Fog
2025-03-04,14:00,Chabahil,902,35,High,Fog
2025-03-05,12:15,Chabahil,438,35,High,Fog
2025-03-05,10:00,Ratnapark,831,60,Medium,Cloudy
2025-03-05,13:15,Ratnapark,835,8,Medium,Rain
2025-03-05,11:30,Kalanki,787,34,Low,Cloudy
2025-03-05,15:45,Ratnapark,638,35,Low,Rain
2025-03-06,9:45,Koteshwor,50,26,High,Clear
2025-03-04,13:00,Ratnapark,50,5,High,Clear
2025-03-06,8:30,Ratnapark,219,22,High,Cloudy
2025-03-06,10:30,Ratnapark,204,35,Medium,Fog
2025-03-06,11:30,Lalitpur,100,35,Medium,Cloudy
2025-03-06,13:30,Koteshwor,100,53,Low,Cloudy
2025-03-06,14:45,Koteshwor,100,35,High,Cloudy
2025-03-07,9:30,Koteshwor,50,35,High,Cloudy
2025-03-07,8:45,Bhaktapur,818,24,High,Rain
2025-03-07,12:30,Lalitpur,746,18,Low,Rain
2025-03-06,15:30,Kalanki,50,35,High,Clear
2025-03-07,11:45,Ratnapark,50,35,High,Clear
2025-03-07,14:30,Lalitpur,100,13,Low,Clear
2025-03-07,13:00,Chabahil,50,34,Low,Rain
2025-03-07,10:00,Koteshwor,100,3,High,Rain
2025-03-07,15:45,Bhaktapur,50,44,Low,Fog
2025-03-08,8:15,Bhaktapur,199,43,Medium,Fog
2025-03-08,9:15,Bhaktapur,100,13,Medium,Clear
2025-03-08,10:45,Chabahil,50,28,High,Clear
2025-03-08,11:45,Chabahil,124,35,Low,Rain
2025-03-08,12:45,Baneshwor,559,45,Medium,Rain
2025-03-08,14:30,Kalanki,50,35,Medium,Clear
2025-03-08,15:30,Koteshwor,50,6,High,Cloudy
2025-03-09,8:15,Chabahil,329,39,High,Cloudy
2025-03-09,9:45,Maharajgunj,100,18,Low,Cloudy
2025-03-09,10:15,Koteshwor,751,35,Medium,Fog
2025-03-09,11:00,Baneshwor,100,51,Low,Fog
2025-03-08,13:30,Lalitpur,385,35,Low,Clear
2025-03-09,12:15,Lalitpur,419,35,High,Clear
2025-03-09,15:30,Lalitpur,50,35,High,Rain
2025-03-10,8:45,Maharajgunj,527,30,Low,Fog
2025-03-10,9:00,Lalitpur,50,35,Low,Fog
2025-03-09,14:30,Ratnapark,50,35,Low,Rain
2025-03-10,10:00,Ratnapark,100,35,Medium,Rain
2025-03-10,12:30,Koteshwor,736,53,High,Clear
2025-03-10,11:45,Koteshwor,50,56,High,Rain
2025-03-09,13:00,Koteshwor,905,35,High,Clear
2025-03-10,13:30,Koteshwor,100,57,High,Clear
2025-03-10,14:00,Baneshwor,100,35,High,Rain
2025-03-11,8:15,Bhaktapur,970,44,Medium,Rain
2025-03-11,10:45,Bhaktapur,100,30,Medium,Fog
2025-03-11,11:45,Bhaktapur,50,20,Low,Clear
2025-03-11,12:00,Kalanki,477,35,Low,Rain
2025-03-11,14:15,Bhaktapur,100,35,Medium,Clear
2025-03-11,13:00,Kalanki,100,34,Low,Clear
2025-03-11,15:45,Lalitpur,50,35,Low,Fog
2025-03-12,8:30,Lalitpur,100,19,Medium,Fog
2025-03-12,10:30,Lalitpur,743,35,Medium,Fog
2025-03-11,9:15,Baneshwor,50,53,Medium,Fog
2025-03-12,9:30,Baneshwor,100,35,Low,Cloudy
2025-03-13,9:45,Baneshwor,307,22,Medium,Clear
2025-03-12,14:45,Baneshwor,100,35,Low,Clear
2025-03-12,15:15,Chabahil,100,5,Low,Clear
2025-03-13,8:45,Chabahil,50,35,Low,Clear
2025-03-12,12:45,Chabahil,433,35,Low,Fog
2025-03-14,14:15,Chabahil,100,46,High,Rain
2025-03-14,15:45,Ratnapark,507,35,Low,Rain
2025-03-15,8:00,Chabahil,100,35,Low,Rain
2025-03-15,9:15,Ratnapark,885,13,Low,Rain
2025-03-15,10:15,Maharajgunj,100,12,High,Rain
2025-03-15,12:45,Chabahil,50,35,Medium,Fog
2025-03-15,11:30,Chabahil,100,35,High,Fog
2025-03-15,13:00,Kalanki,100,35,Low,Cloudy
2025-03-13,15:45,Bhaktapur,100,35,Low,Cloudy
2025-03-13,12:15,Ratnapark,188,35,Low,Cloudy
2025-03-13,13:30,Kalanki,100,41,Low,Cloudy
2025-03-14,10:45,Kalanki,805,35,Low,Clear
2025-03-13,11:30,Bhaktapur,812,35,Low,Clear
2025-03-13,14:00,Lalitpur,294,36,Low,Rain
2025-03-14,11:15,Chabahil,50,35,Low,Rain
2025-03-14,12:30,Koteshwor,100,35,High,Fog
2025-03-14,9:15,Koteshwor,50,3,Low,Rain
2025-03-14,13:45,Koteshwor,50,35,Low,Fog
2025-03-14,8:45,Maharajgunj,100,35,High,Clear
2025-03-15,14:00,Chabahil,879,35,Medium,Clear
2025-03-12,13:00,Ratnapark,100,35,Low,Clear
2025-03-12,11:45,Koteshwor,298,35,Low,Clear
2025-03-13,10:00,Ratnapark,50,21,Medium,Fog
2025-03-15,15:00,Baneshwor,50,35,Low,Fog
2025-03-16,8:45,Koteshwor,100,59,Low,Fog
2025-03-16,9:15,Koteshwor,100,34,Low,Rain
2025-03-16,11:15,Lalitpur,679,40,High,Rain
2025-03-16,10:45,Lalitpur,50,35,Medium,Rain
2025-03-16,12:00,Baneshwor,114,23,Medium,Rain
2025-03-16,13:00,Lalitpur,931,35,Low,Rain
2025-03-17,8:15,Lalitpur,50,1,Low,Clear
2025-03-17,9:45,Chabahil,662,35,Low,Clear
2025-03-17,10:30,Bhaktapur,100,35,Low,Clear
2025-03-16,15:00,Maharajgunj,187,35,High,Rain
2025-03-17,11:00,Ratnapark,393,35,Low,Rain
2025-03-17,12:30,Kalanki,100,55,Low,Rain
2025-03-17,13:15,Maharajgunj,100,42,Low,Rain
2025-03-17,14:30,Maharajgunj,100,35,Medium,Rain
2025-03-18,9:15,Ratnapark,644,35,High,Rain
2025-03-18,8:45,Ratnapark,881,4,Medium,Rain
2025-03-18,10:00,Ratnapark,426,35,Medium,Cloudy
2025-03-18,11:00,Ratnapark,100,35,High,Fog
2025-03-18,12:15,Kalanki,100,35,Low,Fog
2025-03-18,13:15,Kalanki,100,35,High,Fog
2025-03-17,15:00,Maharajgunj,50,35,High,Fog
2025-03-18,15:00,Kalanki,530,22,Low,Rain
2025-03-19,8:00,Bhaktapur,50,35,High,Cloudy
2025-03-19,9:30,Lalitpur,50,35,High,Cloudy
2025-03-19,10:15,Baneshwor,50,35,Medium,Fog
2025-03-18,14:45,Lalitpur,50,52,High,Fog
2025-03-19,13:00,Kalanki,100,9,High,Fog
2025-03-19,11:45,Koteshwor,879,41,Medium,Fog
2025-03-19,12:45,Bhaktapur,100,45,Medium,Rain
2025-03-19,14:30,Baneshwor,100,35,Medium,Rain
2025-03-19,15:15,Baneshwor,50,35,Low,Cloudy
2025-03-20,8:45,Baneshwor,100,25,Low,Cloudy
2025-03-20,9:15,Bhaktapur,50,35,Low,Rain
2025-03-20,10:45,Koteshwor,619,35,High,Rain
2025-03-20,11:00,Koteshwor,50,0,Medium,Clear
2025-03-20,12:30,Lalitpur,50,35,High,Cloudy
2025-03-20,14:15,Ratnapark,50,32,Medium,Cloudy
2025-03-20,13:30,Kalanki,817,35,Medium,Clear
2025-03-21,8:45,Kalanki,404,35,Low,Rain
2025-03-21,9:15,Baneshwor,407,59,Medium,Rain
2025-03-21,10:00,Baneshwor,100,35,High,Rain
2025-03-21,11:45,Ratnapark,50,35,High,Cloudy
2025-03-21,12:00,Chabahil,50,17,High,Rain
2025-03-21,13:45,Maharajgunj,100,35,High,Rain
2025-03-21,14:15,Lalitpur,694,35,High,Rain
2025-03-21,15:45,Kalanki,914,39,High,Rain
2025-03-22,8:30,Ratnapark,170,35,High,Rain
2025-03-20,15:15,Ratnapark,50,35,Medium,Rain
2025-03-22,10:00,Kalanki,894,35,Medium,Cloudy
2025-03-22,12:45,Chabahil,359,35,High,Rain
2025-03-22,13:15,Lalitpur,50,2,Medium,Rain
2025-03-22,11:30,Lalitpur,50,35,High,Rain
2025-03-22,14:30,Koteshwor,100,35,High,Rain
2025-03-23,8:45,Ratnapark,50,35,Medium,Cloudy
2025-03-23,10:00,Ratnapark,100,35,High,Cloudy
2025-03-23,11:30,Ratnapark,100,35,High,Cloudy
2025-03-23,12:15,Ratnapark,104,35,High,Fog
2025-03-23,14:15,Maharajgunj,458,35,High,Rain
2025-03-23,13:00,Ratnapark,100,48,High,Rain
2025-03-23,15:00,Lalitpur,100,35,Low,Cloudy
2025-03-24,9:00,Lalitpur,50,11,Low,Cloudy
2025-03-24,10:00,Bhaktapur,50,35,Low,Clear
2025-03-24,12:30,Lalitpur,100,35,Medium,Fog
2025-03-24,13:00,Chabahil,50,1,Medium,Cloudy
2025-03-25,9:15,Maharajgunj,50,35,High,Cloudy
2025-03-24,11:00,Maharajgunj,663,11,Medium,Clear
2025-03-25,10:00,Lalitpur,100,51,Medium,Rain
2025-03-24,14:30,Baneshwor,100,35,Low,Cloudy
2025-03-24,15:30,Ratnapark,50,52,Medium,Cloudy
2025-03-25,12:00,Ratnapark,50,10,Low,Cloudy
2025-03-25,14:00,Ratnapark,547,35,Low,Fog
2025-03-25,13:45,Chabahil,50,35,Low,Fog
2025-03-25,15:00,Koteshwor,50,26,High,Fog
2025-03-25,8:00,Baneshwor,50,35,Medium,Clear
2025-03-25,11:45,Baneshwor,100,35,Medium,Cloudy
2025-03-26,8:30,Baneshwor,100,35,Medium,Cloudy
2025-03-26,9:15,Kalanki,340,41,Medium,Rain
2025-03-26,10:00,Kalanki,350,35,Medium,Fog
2025-03-26,11:00,Baneshwor,100,35,Medium,Rain
2025-03-26,12:00,Lalitpur,100,35,Low,Rain
2025-03-26,13:45,Ratnapark,245,35,Low,Rain
2025-03-26,14:15,Lalitpur,100,35,Medium,Rain
2025-03-26,15:45,Maharajgunj,100,35,Low,Cloudy
2025-03-27,8:30,Maharajgunj,50,35,Low,Rain
2025-03-27,9:30,Bhaktapur,100,35,High,Rain
2025-03-27,10:45,Lalitpur,100,35,Medium,Fog
2025-03-27,15:30,Chabahil,50,35,Medium,Fog
2025-03-27,14:15,Chabahil,50,15,Low,Fog
2025-03-27,13:45,Baneshwor,744,35,Low,Rain
2025-03-27,11:15,Baneshwor,100,35,Low,Rain
2025-03-29,12:00,Maharajgunj,593,35,Low,Clear
2025-03-29,13:15,Maharajgunj,50,35,Low,Clear
2025-03-29,14:45,Koteshwor,309,35,High,Fog
2025-03-28,13:30,Koteshwor,187,35,High,Clear
2025-03-29,8:45,Maharajgunj,100,35,High,Fog
2025-03-27,12:15,Lalitpur,50,35,High,Fog
2025-03-28,14:45,Baneshwor,148,35,Medium,Fog
2025-03-28,10:30,Chabahil,50,45,High,Fog
2025-03-28,15:00,Baneshwor,50,2,Low,Clear
2025-03-28,9:15,Maharajgunj,462,35,High,Clear
2025-03-28,12:30,Kalanki,100,26,Medium,Cloudy
2025-03-30,8:00,Ratnapark,608,8,High,Fog
2025-03-28,11:15,Baneshwor,100,35,Low,Rain
2025-03-29,10:15,Ratnapark,580,35,High,Rain
2025-03-28,8:00,Ratnapark,50,31,Low,Cloudy
2025-03-29,11:30,Kalanki,50,35,Low,Cloudy
2025-03-30,12:45,Kalanki,125,48,Medium,Fog
2025-03-30,14:15,Lalitpur,50,35,Medium,Fog
2025-03-30,10:15,Baneshwor,50,35,Medium,Fog
2025-03-30,13:15,Kalanki,857,35,High,Fog
2025-03-29,9:00,Kalanki,811,0,High,Rain
2025-03-30,9:45,Koteshwor,100,9,Low,Rain
2025-03-31,9:15,Baneshwor,100,35,Low,Clear
2025-03-31,8:30,Lalitpur,50,33,High,Clear
2025-03-29,15:30,Ratnapark,100,17,Medium,Clear
2025-03-30,15:00,Chabahil,100,35,High,Cloudy
2025-03-31,11:15,Bhaktapur,291,2,High,Cloudy
2025-03-31,13:45,Lalitpur,50,28,High,Fog
2025-03-31,12:00,Lalitpur,50,35,Medium,Clear
2025-03-31,10:30,Chabahil,50,35,High,Clear
2025-03-31,15:30,Maharajgunj,100,35,High,Fog
2025-04-01,12:30,Ratnapark,100,35,Medium,Rain
2025-04-01,9:15,Ratnapark,50,35,High,Rain
2025-04-01,10:45,Lalitpur,100,35,High,Rain
2025-03-31,14:30,Maharajgunj,225,35,High,Rain
2025-04-01,8:00,Ratnapark,100,35,High,Rain
2025-04-01,13:45,Baneshwor,100,29,Low,Clear
2025-04-01,14:45,Baneshwor,50,59,Low,Clear
2025-04-01,11:45,Bhaktapur,407,35,Medium,Clear
2025-04-02,9:30,Bhaktapur,254,35,High,Clear
2025-04-02,10:45,Bhaktapur,50,35,High,Clear
2025-04-02,12:30,Bhaktapur,100,35,High,Cloudy
2025-04-02,13:45,Lalitpur,50,35,Medium,Fog
2025-04-02,14:15,Bhaktapur,50,35,Low,Fog
2025-04-02,8:30,Bhaktapur,100,35,High,Fog
2025-04-01,15:15,Chabahil,50,21,Low,Clear
2025-04-03,8:15,Kalanki,224,30,Low,Rain
2025-04-02,15:15,Chabahil,100,44,High,Cloudy
2025-04-03,10:15,Baneshwor,50,35,Medium,Fog
2025-04-03,9:30,Maharajgunj,783,50,Medium,Rain
2025-04-03,12:45,Maharajgunj,50,35,Medium,Cloudy
2025-04-03,11:15,Chabahil,539,35,High,Cloudy
2025-04-03,13:15,Bhaktapur,100,35,Low,Fog
2025-04-03,14:15,Ratnapark,367,38,Low,Fog
2025-04-03,15:30,Maharajgunj,100,35,Medium,Fog
2025-04-04,8:30,Baneshwor,344,49,Low,Fog
2025-04-05,8:00,Koteshwor,566,50,Medium,Clear
2025-04-04,11:45,Lalitpur,414,35,Low,Rain
2025-04-04,14:45,Baneshwor,50,20,High,Rain
2025-04-05,9:15,Koteshwor,50,35,High,Cloudy
2025-04-05,10:15,Bhaktapur,100,35,Low,Clear
2025-04-05,11:00,Ratnapark,50,35,Low,Cloudy
2025-04-05,12:45,Kalanki,50,18,High,Cloudy
2025-04-05,13:00,Baneshwor,100,35,High,Cloudy
2025-04-05,14:45,Chabahil,941,35,Low,Clear
2025-04-05,15:45,Chabahil,100,35,Low,Clear
2025-04-06,8:00,Kalanki,100,35,Low,Cloudy
2025-04-06,9:15,Maharajgunj,100,55,High,Cloudy
2025-04-06,10:15,Maharajgunj,50,35,Medium,Clear
2025-04-06,11:30,Lalitpur,862,35,Medium,Clear
2025-04-06,13:45,Lalitpur,100,0,Medium,Clear
2025-04-04,15:15,Baneshwor,100,17,Medium,Clear
2025-04-06,15:00,Kalanki,100,35,Medium,Clear
2025-04-07,8:00,Koteshwor,50,7,Medium,Fog
2025-04-06,14:00,Chabahil,50,35,Low,Fog
2025-04-07,9:00,Koteshwor,50,0,Medium,Fog
2025-04-07,10:30,Maharajgunj,50,27,Medium,Cloudy
2025-04-07,12:00,Baneshwor,538,35,Medium,Fog
2025-04-07,14:30,Baneshwor,50,35,Low,Cloudy
2025-04-07,15:30,Maharajgunj,841,35,Low,Cloudy
2025-04-08,8:45,Baneshwor,100,13,Medium,Clear
2025-04-08,9:00,Koteshwor,195,50,Low,Fog
2025-04-08,11:15,Chabahil,467,35,Medium,Cloudy
2025-04-08,12:45,Koteshwor,804,35,High,Clear
2025-04-08,10:15,Koteshwor,50,35,Medium,Clear
2025-04-08,14:00,Ratnapark,452,41,Low,Clear
2025-04-08,15:00,Lalitpur,50,35,Medium,Clear
2025-04-09,8:30,Kalanki,916,35,Medium,Clear
2025-04-09,9:15,Baneshwor,460,35,Medium,Clear
2025-04-09,10:45,Baneshwor,100,35,High,Clear
2025-04-09,11:30,Kalanki,276,35,Medium,Fog
2025-04-08,13:45,Baneshwor,100,35,High,Cloudy
2025-04-09,12:00,Baneshwor,674,35,High,Fog
2025-04-09,13:45,Ratnapark,100,35,High,Rain
2025-04-09,14:45,Baneshwor,100,35,Low,Rain
2025-04-10,8:00,Baneshwor,106,35,Low,Rain
2025-04-09,15:15,Chabahil,100,36,Low,Rain
2025-04-10,9:30,Chabahil,50,14,High,Rain
2025-04-10,10:00,Baneshwor,100,35,Low,Fog
2025-04-10,11:45,Chabahil,50,19,Low,Clear
2025-04-10,12:00,Lalitpur,50,35,High,Rain
2025-04-10,13:00,Koteshwor,813,23,Medium,Rain
2025-04-10,14:00,Ratnapark,100,35,Low,Rain
2025-04-10,15:15,Maharajgunj,114,35,Low,Rain
2025-04-11,8:15,Koteshwor,394,35,High,Rain
2025-04-11,9:00,Chabahil,50,35,High,Fog
2025-04-11,10:15,Chabahil,676,36,High,Rain
2025-04-11,11:15,Chabahil,50,35,Low,Fog
2025-04-11,12:45,Bhaktapur,50,35,Low,Clear
2025-04-11,13:45,Kalanki,186,35,Low,Fog
2025-04-11,14:45,Bhaktapur,50,35,Low,Rain
2025-04-11,15:15,Chabahil,50,35,High,Rain
2025-04-12,8:00,Lalitpur,652,35,High,Rain
2025-04-12,10:00,Baneshwor,100,35,Low,Rain
2025-04-12,11:30,Baneshwor,685,35,High,Rain
2025-04-12,13:00,Baneshwor,803,11,High,Rain
2025-04-12,12:30,Chabahil,100,35,Low,Rain
2025-04-12,14:00,Lalitpur,50,37,Low,Rain
2025-04-12,15:45,Baneshwor,50,22,Medium,Rain
2025-04-13,8:00,Maharajgunj,100,53,Medium,Clear
2025-04-13,10:45,Bhaktapur,50,35,Medium,Clear
2025-04-13,11:45,Bhaktapur,50,35,High,Clear
2025-04-13,9:30,Kalanki,557,35,High,Clear
2025-04-13,12:30,Ratnapark,669,56,High,Clear
2025-04-13,13:15,Ratnapark,739,35,Low,Rain
2025-04-13,14:15,Ratnapark,50,46,Low,Fog
2025-04-14,9:15,Ratnapark,50,35,Medium,Fog
2025-04-14,10:30,Lalitpur,50,35,Medium,Fog
2025-04-13,15:15,Bhaktapur,50,35,Medium,Rain
2025-04-14,11:45,Ratnapark,50,32,Medium,Clear
2025-04-14,12:45,Kalanki,187,0,Medium,Clear
2025-04-14,13:15,Lalitpur,466,30,High,Clear
2025-04-14,14:30,Kalanki,50,35,High,Cloudy
2025-04-14,15:00,Kalanki,190,35,High,Cloudy
2025-04-15,8:45,Koteshwor,50,35,Medium,Cloudy
2025-04-15,9:15,Ratnapark,100,35,High,Clear
2025-04-15,10:30,Maharajgunj,100,35,High,Rain
2025-04-15,13:00,Maharajgunj,50,49,High,Cloudy
2025-04-15,12:45,Lalitpur,541,30,Medium,Cloudy
2025-04-15,14:45,Ratnapark,50,35,High,Rain
2025-04-15,15:00,Lalitpur,507,35,High,Rain
2025-04-16,8:45,Koteshwor,100,35,Medium,Rain
2025-04-15,11:45,Bhaktapur,50,37,Low,Clear
2025-04-16,9:30,Ratnapark,50,59,High,Clear
2025-04-16,10:00,Ratnapark,804,35,High,Cloudy
2025-04-16,11:30,Lalitpur,100,3,Medium,Cloudy
2025-04-16,12:00,Kalanki,50,35,High,Clear
2025-04-16,13:15,Baneshwor,100,52,High,Clear
2025-04-16,14:00,Kalanki,100,7,Low,Clear
2025-04-16,15:45,Maharajgunj,100,35,High,Clear
2025-04-17,9:00,Baneshwor,806,35,High,Fog
2025-04-17,8:15,Kalanki,100,13,Medium,Clear
2025-04-17,11:30,Kalanki,663,56,Medium,Rain
2025-04-17,10:00,Baneshwor,100,35,Low,Rain
2025-04-17,13:45,Chabahil,659,35,High,Fog
2025-04-17,12:00,Lalitpur,910,0,Low,Fog
2025-04-17,15:45,Baneshwor,100,31,Low,Fog
2025-04-17,14:45,Baneshwor,855,35,Low,Fog
2025-04-18,8:30,Bhaktapur,50,35,Low,Fog
2025-04-18,9:00,Bhaktapur,50,53,Low,Fog
2025-04-18,10:15,Bhaktapur,100,35,High,Rain
2025-04-18,11:00,Baneshwor,50,35,Medium,Fog
2025-04-18,12:00,Baneshwor,50,11,Low,Clear
2025-04-18,13:45,Maharajgunj,50,39,Low,Clear
2025-04-18,15:30,Baneshwor,100,35,Low,Cloudy
2025-04-18,14:30,Baneshwor,50,35,Low,Cloudy
2025-04-19,8:30,Kalanki,50,49,Low,Fog
2025-04-19,9:00,Bhaktapur,100,35,Low,Cloudy
2025-04-19,10:00,Kalanki,119,35,Low,Cloudy
2025-04-19,11:30,Baneshwor,931,35,Low,Rain
2025-04-19,12:45,Maharajgunj,750,35,Low,Rain
2025-04-19,14:00,Bhaktapur,100,35,Medium,Rain
2025-04-20,8:30,Bhaktapur,882,35,Medium,Rain
2025-04-20,9:30,Bhaktapur,100,22,High,Cloudy
2025-04-20,10:15,Chabahil,50,35,Medium,Rain
2025-04-20,13:45,Lalitpur,600,35,Low,Rain
2025-04-20,14:45,Chabahil,50,35,Low,Fog
2025-04-20,11:00,Ratnapark,50,35,High,Cloudy
2025-04-20,12:45,Ratnapark,100,19,High,Cloudy
2025-04-20,15:00,Lalitpur,100,35,Low,Cloudy
2025-04-21,8:15,Lalitpur,422,35,Medium,Cloudy
2025-04-21,10:45,Chabahil,438,16,Medium,Clear
2025-04-21,9:30,Chabahil,100,35,Low,Fog
2025-04-21,11:15,Maharajgunj,100,35,Medium,Rain
2025-04-19,13:00,Maharajgunj,100,35,Medium,Fog
2025-04-21,12:30,Ratnapark,100,35,Low,Cloudy
2025-04-21,13:45,Bhaktapur,100,28,Low,Cloudy
2025-04-21,14:00,Baneshwor,324,26,Low,Cloudy
2025-04-21,15:30,Baneshwor,100,35,High,Cloudy
2025-04-22,8:00,Kalanki,50,35,High,Clear
2025-04-22,9:00,Kalanki,871,35,High,Clear
2025-04-22,10:30,Bhaktapur,100,35,Medium,Clear
2025-04-22,12:00,Ratnapark,50,35,Medium,Clear
2025-04-22,13:45,Maharajgunj,697,35,High,Clear
2025-04-22,14:00,Maharajgunj,50,35,Low,Clear
2025-04-22,11:00,Lalitpur,828,35,Low,Cloudy
2025-04-23,8:45,Ratnapark,336,22,Low,Cloudy
2025-04-23,9:15,Maharajgunj,107,35,Low,Rain
2025-04-23,11:15,Maharajgunj,50,6,Medium,Clear
2025-04-23,10:30,Baneshwor,100,35,High,Clear
2025-04-23,12:00,Baneshwor,100,35,High,Cloudy
2025-04-23,14:45,Koteshwor,105,29,Low,Fog
2025-04-23,15:15,Lalitpur,800,35,Low,Fog
2025-04-24,8:15,Kalanki,100,35,Low,Fog
2025-04-24,9:30,Lalitpur,50,35,Low,Clear
2025-04-24,10:30,Chabahil,100,51,Medium,Clear
2025-04-24,11:15,Baneshwor,100,35,Medium,Clear
2025-04-24,12:15,Baneshwor,50,59,Medium,Clear
2025-04-24,14:30,Bhaktapur,100,35,High,Rain
2025-04-24,15:00,Ratnapark,50,37,High,Rain
2025-04-25,8:45,Koteshwor,50,10,High,Clear
2025-04-25,9:30,Koteshwor,559,35,Low,Cloudy
2025-04-24,13:45,Maharajgunj,50,33,High,Cloudy
2025-04-25,10:30,Bhaktapur,311,35,High,Clear
2025-04-25,11:15,Baneshwor,673,35,Medium,Clear
2025-04-25,12:30,Chabahil,100,35,High,Fog
2025-04-25,13:15,Bhaktapur,100,35,Medium,Clear
2025-04-25,14:15,Bhaktapur,50,16,Low,Clear
2025-04-25,15:00,Bhaktapur,971,2,Low,Cloudy
2025-04-26,8:00,Koteshwor,100,35,Low,Cloudy
2025-04-26,11:00,Koteshwor,100,35,Medium,Cloudy
2025-04-26,10:00,Koteshwor,50,57,High,Cloudy
2025-04-26,9:00,Kalanki,100,35,Medium,Cloudy
2025-04-26,12:15,Kalanki,100,8,Medium,Cloudy
2025-04-26,14:30,Bhaktapur,50,34,Low,Cloudy
2025-04-26,15:00,Ratnapark,100,17,Low,Rain
2025-04-27,8:30,Ratnapark,100,35,Low,Fog
2025-04-27,9:15,Ratnapark,819,20,Low,Fog
2025-04-27,10:30,Maharajgunj,50,35,Low,Fog
2025-04-27,11:30,Chabahil,100,43,Medium,Fog
2025-04-26,13:45,Lalitpur,50,30,High,Rain
2025-04-27,12:30,Baneshwor,436,35,Low,Cloudy
2025-04-27,13:00,Baneshwor,50,35,Medium,Cloudy
2025-04-27,14:30,Chabahil,50,35,Low,Cloudy
2025-04-27,15:45,Baneshwor,100,3,Low,Fog
2025-04-28,8:45,Koteshwor,100,35,Low,Rain
2025-04-28,9:00,Maharajgunj,100,35,Low,Fog
2025-04-28,10:15,Bhaktapur,871,23,High,Clear
2025-04-28,11:00,Chabahil,100,27,High,Fog
2025-04-28,12:00,Koteshwor,100,35,High,Cloudy
2025-04-28,13:15,Koteshwor,100,35,Low,Clear
2025-04-28,14:00,Maharajgunj,50,35,Low,Fog
2025-04-28,15:15,Maharajgunj,507,14,Low,Fog
2025-04-29,9:30,Maharajgunj,50,35,Low,Rain
2025-04-29,8:30,Maharajgunj,100,35,Low,Rain
2025-04-29,11:00,Chabahil,990,35,Low,Cloudy
2025-04-29,12:45,Ratnapark,675,35,Low,Cloudy
2025-04-29,13:15,Ratnapark,50,35,Low,Clear
2025-04-29,14:45,Ratnapark,309,35,High,Clear
2025-04-29,15:45,Ratnapark,998,1,High,Cloudy
2025-04-29,10:15,Chabahil,100,35,High,Cloudy
2025-04-30,8:00,Chabahil,50,35,Medium,Rain
2025-04-30,10:15,Lalitpur,100,35,Low,Cloudy
2025-04-30,12:15,Baneshwor,50,35,Medium,Cloudy
2025-04-30,13:45,Koteshwor,100,37,Medium,Fog
2025-04-30,11:45,Ratnapark,100,12,High,Fog
2025-04-30,14:45,Ratnapark,544,6,High,Clear
2025-05-01,9:00,Koteshwor,50,35,High,Rain
2025-05-01,8:00,Chabahil,100,35,High,Rain
2025-04-30,9:15,Bhaktapur,100,35,Low,Rain
2025-05-01,11:30,Koteshwor,100,38,Medium,Clear
2025-05-01,10:15,Koteshwor,100,35,Low,Rain
2025-05-01,12:30,Chabahil,50,9,Medium,Rain
2025-05-01,13:45,Lalitpur,100,30,Medium,Clear
2025-04-30,15:15,Maharajgunj,50,35,Medium,Clear
2025-05-01,14:30,Kalanki,698,35,Medium,Rain
2025-05-01,15:00,Maharajgunj,100,35,High,Rain
2025-05-02,8:30,Maharajgunj,211,35,Low,Cloudy
2025-05-02,9:45,Maharajgunj,297,43,Medium,Rain
2025-05-02,10:00,Bhaktapur,100,54,Low,Rain
2025-05-02,11:15,Bhaktapur,100,35,Low,Clear
2025-05-02,13:30,Maharajgunj,933,35,Low,Clear
2025-05-02,15:15,Bhaktapur,411,37,Low,Rain
2025-05-02,14:30,Baneshwor,100,16,Medium,Cloudy
2025-05-03,8:00,Koteshwor,100,35,Medium,Fog
2025-05-03,9:45,Bhaktapur,100,35,High,Fog
2025-05-03,10:00,Bhaktapur,100,35,Medium,Fog
2025-05-03,11:30,Bhaktapur,446,35,Medium,Fog
2025-05-03,12:30,Kalanki,50,35,Medium,Cloudy
2025-05-03,13:45,Ratnapark,50,36,Medium,Cloudy
2025-05-03,14:45,Lalitpur,100,35,Medium,Fog
2025-05-03,15:00,Maharajgunj,750,35,High,Fog
2025-05-04,8:45,Maharajgunj,50,39,High,Fog
2025-05-04,9:00,Ratnapark,890,25,High,Fog
2025-05-04,10:45,Ratnapark,50,35,Medium,Rain
2025-05-04,11:45,Lalitpur,100,35,High,Rain
2025-05-04,12:00,Koteshwor,100,35,High,Clear
2025-05-04,13:00,Koteshwor,50,35,Low,Clear
